"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"220","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.375,68.375,"SSP5-8.5","SST",0.018494688,0,1.46130767765972e-05,0.683662497,0.954528864,0.245435877,0.231286617,0.186400299,0.069483451,0.824346653,0.196561968,0.013050029,0.17554295,0.338858454,0.404412914,0.367606435,0.275860525,0.373624654,0.436203419,0.581487632,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"221","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.125,68.375,"SSP5-8.5","SST",0.018307598,0,3.9056996269961e-05,0.693832797,0.954528864,0.245435877,0.231286617,0.187249698,0.069483451,0.824346653,0.196561968,0.005949615,0.178044863,0.343966678,0.404625264,0.367438727,0.274085422,0.375302582,0.436666982,0.583390621,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"222","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.875,68.375,"SSP5-8.5","SST",0.018050901,0,0.000113534,0.689939,0.954528864,0.245435877,0.231286617,0.184472767,0.069483451,0.824346653,0.368571215,0.002499309,0.177025859,0.342047293,0.403931031,0.367988547,0.316225157,0.374269485,0.44142578,0.562389824,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"223","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.625,68.375,"SSP5-8.5","SST",0.018454942,0,0.011546774,0.695120008,0.954528864,0.245435877,0.231286617,0.186173866,0.069483451,0.824346653,0.371588069,0.00479848,0.181280431,0.342644305,0.404356306,0.367651212,0.317554163,0.373770645,0.441136636,0.557059223,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"224","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.375,68.375,"SSP5-8.5","SST",0.019308611,0,0.005290284,0.717095337,0.954528864,0.245435877,0.231286617,0.19283066,0.069483451,0.824346653,0.409222486,0.009083295,0.185423558,0.354541463,0.406020504,0.366347142,0.328033971,0.37483141,0.443306505,0.556527972,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"225","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.125,68.375,"SSP5-8.5","SST",0.020129522,0,0.124426886,0.72112274,0.954528864,0.245435877,0.231286617,0.196080096,0.069483451,0.824346653,0.417796754,0.02557871,0.216419787,0.340859285,0.406832863,0.365719888,0.334301392,0.370834226,0.441043397,0.506380729,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"226","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.875,68.375,"SSP5-8.5","SST",0.020635456,0,0.153391006,0.71672069,0.954528864,0.245435877,0.231286617,0.200178408,0.069483451,0.824346653,0.432741341,0.097622236,0.222686788,0.336296272,0.407857442,0.36493755,0.35604842,0.353123497,0.442460326,0.479221374,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"227","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-66.625,68.125,"SSP5-8.5","SST",0.023213244,0,0.981238374,0.446435469,0.954528864,0.245435877,0.231286617,0.191229991,0.069483451,0.824346653,0.588362326,0.010587874,0.362721772,0.460580754,0.405620337,0.366658378,0.373195076,0.397307364,0.47744733,0.441088734,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"228","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.875,68.125,"SSP5-8.5","SST",0.019197199,0,3.43925599129081e-05,0.690044253,0.954528864,0.245435877,0.231286617,0.186541094,0.069483451,0.824346653,0.329267956,0.004124472,0.177318961,0.341936421,0.404448113,0.367578607,0.306805633,0.37250994,0.43966338,0.565566182,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"229","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.625,68.125,"SSP5-8.5","SST",0.020351173,0,4.2029423077253e-05,0.680971673,0.954528864,0.245435877,0.231286617,0.186777602,0.069483451,0.824346653,0.329267956,0.005947532,0.175341219,0.33722318,0.40450724,0.367531888,0.307261398,0.372016956,0.439139501,0.564647479,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"230","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.375,68.125,"SSP5-8.5","SST",0.021216659,0,8.42981708636892e-06,0.67197403,0.954528864,0.245435877,0.231286617,0.19119869,0.069483451,0.824346653,0.257415825,0.004138669,0.17329978,0.332599854,0.405612512,0.366664479,0.28884615,0.372794401,0.435992412,0.573683628,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","High"
"231","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.125,68.125,"SSP5-8.5","SST",0.021296808,0,7.98778111373243e-06,0.679900693,0.954528864,0.245435877,0.231286617,0.191523726,0.069483451,0.824346653,0.257415825,0.00462195,0.175301372,0.336549265,0.405693771,0.366601153,0.28896697,0.37267143,0.436353458,0.573672136,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","High"
"232","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.875,68.125,"SSP5-8.5","SST",0.018452552,0,1.29970379951226e-05,0.661970561,0.954528864,0.245435877,0.231286617,0.185158364,0.069483451,0.824346653,0.186071173,0.063263194,0.170109028,0.328022965,0.40410243,0.367852391,0.285791118,0.363452801,0.435019069,0.57186577,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"233","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.625,68.125,"SSP5-8.5","SST",0.018883115,0,2.70370112525199e-05,0.652559254,0.954528864,0.245435877,0.231286617,0.185673139,0.069483451,0.824346653,0.169954292,0.024785798,0.167867351,0.323250348,0.404231124,0.367750336,0.272142548,0.373107618,0.434313942,0.582784912,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"234","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.375,68.125,"SSP5-8.5","SST",0.019658914,0,3.02724508643715e-05,0.666339434,0.954528864,0.245435877,0.231286617,0.190416822,0.069483451,0.824346653,0.20329653,0.013868627,0.171507155,0.33001813,0.405417045,0.36681706,0.277748815,0.372969862,0.434823255,0.580006904,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"235","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.125,68.125,"SSP5-8.5","SST",0.020163551,0,3.51635208132104e-05,0.683837724,0.954528864,0.245435877,0.231286617,0.191407568,0.069483451,0.824346653,0.196561968,0.006190876,0.17600911,0.338685585,0.405664731,0.366623777,0.274145737,0.375245141,0.435530339,0.583011272,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Low","Low","Low","High","Moderate","High"
"236","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.875,68.125,"SSP5-8.5","SST",0.020214482,0,0.0009819,0.699827923,0.954528864,0.245435877,0.231286617,0.188736823,0.069483451,0.824346653,0.371588069,0.005888608,0.180256076,0.346506229,0.404997045,0.367146103,0.317826695,0.373466861,0.441409388,0.560804708,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"237","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.625,68.125,"SSP5-8.5","SST",0.020086414,0,0.01671092,0.705458444,0.954528864,0.245435877,0.231286617,0.190383673,0.069483451,0.824346653,0.368571215,0.003329325,0.185563944,0.346707574,0.405408758,0.366823537,0.316432661,0.374037727,0.440762814,0.555524289,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"238","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.375,68.125,"SSP5-8.5","SST",0.020085046,0,0.06071497,0.721121227,0.954528864,0.245435877,0.231286617,0.192714551,0.069483451,0.824346653,0.402709018,0.007412914,0.200480311,0.348011552,0.405991477,0.366369668,0.325988009,0.374847582,0.441557435,0.535187789,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"239","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.125,68.125,"SSP5-8.5","SST",0.020588728,0,0.135231788,0.716937089,0.954528864,0.245435877,0.231286617,0.196145113,0.069483451,0.824346653,0.415664925,0.014410987,0.218189401,0.337778953,0.406849118,0.365707401,0.330976504,0.373799668,0.440369933,0.504968913,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"240","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.875,68.125,"SSP5-8.5","SST",0.020855256,0,0.164771266,0.726620808,0.954528864,0.245435877,0.231286617,0.208392743,0.069483451,0.824346653,0.422971366,0.106352342,0.228061833,0.340349581,0.409911025,0.363399212,0.355788453,0.350356608,0.441876062,0.475517801,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"241","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.625,68.125,"SSP5-8.5","SST",0.020951876,0,0.147213835,0.743925755,0.954528864,0.245435877,0.231286617,0.212582451,0.069483451,0.824346653,0.436602855,0.201081725,0.228022867,0.350027957,0.410958452,0.362629987,0.382878671,0.331183212,0.447021051,0.47374211,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Moderate","Moderate","High","High","High"
"242","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-64.625,67.875,"SSP5-8.5","SST",0.014599303,0,0.973361418,0.567392424,0.954528864,0.245435877,0.231286617,0.170732312,0.069483451,0.824346653,0.522898365,0.026787985,0.388838286,0.470743703,0.400495917,0.370773617,0.360879113,0.381916532,0.482126806,0.424335385,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"243","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-64.375,67.875,"SSP5-8.5","SST",0.014387491,0,0.219708169,0.610958152,0.954528864,0.245435877,0.231286617,0.174477699,0.069483451,0.824346653,0.515839343,0.03601787,0.211263453,0.284733534,0.401432264,0.370003891,0.361421829,0.378267945,0.440289904,0.4522786,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"244","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-64.125,67.875,"SSP5-8.5","SST",0.014382188,0,0.349966239,0.608655439,0.954528864,0.245435877,0.231286617,0.174084595,0.069483451,0.824346653,0.496742732,0.02123862,0.243250967,0.292381331,0.401333988,0.370084309,0.352952864,0.380033717,0.441329243,0.426999772,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"245","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.375,67.875,"SSP5-8.5","SST",0.020242704,0,0.000536328,0.693601004,0.954528864,0.245435877,0.231286617,0.187188961,0.069483451,0.824346653,0.471763607,0.009756523,0.178595009,0.343466495,0.40461008,0.367450705,0.343837559,0.380409594,0.44616645,0.55348205,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"246","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-62.125,67.875,"SSP5-8.5","SST",0.020374631,0,7.60002957739954e-05,0.694662096,0.954528864,0.245435877,0.231286617,0.18749552,0.069483451,0.824346653,0.471763607,0.005011443,0.178778182,0.3440562,0.40468672,0.367390268,0.342651288,0.381803504,0.446107235,0.554473861,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"247","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.875,67.875,"SSP5-8.5","SST",0.020095162,0,1.51370692987002e-05,0.696756375,0.954528864,0.245435877,0.231286617,0.183643024,0.069483451,0.824346653,0.475774495,0.005235677,0.179216669,0.345156392,0.403723595,0.368153689,0.343710069,0.382194405,0.446923432,0.553998043,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"248","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.625,67.875,"SSP5-8.5","SST",0.019918718,0,1.02661201784037e-05,0.691694371,0.954528864,0.245435877,0.231286617,0.183975136,0.069483451,0.824346653,0.469180549,0.004222396,0.177905839,0.3426543,0.403806623,0.368087542,0.341808262,0.38174687,0.446268468,0.554546431,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","High"
"249","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.375,67.875,"SSP5-8.5","SST",0.019300006,0,1.32899645419678e-05,0.681238818,0.954528864,0.245435877,0.231286617,0.188424145,0.069483451,0.824346653,0.345478323,0.005416176,0.175138029,0.337523087,0.404918876,0.367207524,0.311181151,0.372569961,0.439569827,0.563763076,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"250","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-61.125,67.875,"SSP5-8.5","SST",0.01837088,0,1.23596083575478e-05,0.677104421,0.954528864,0.245435877,0.231286617,0.184495573,0.069483451,0.824346653,0.350163498,0.009082094,0.173871915,0.335600017,0.403936733,0.367984013,0.313268924,0.371717921,0.440100983,0.562495945,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"251","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.875,67.875,"SSP5-8.5","SST",0.017635415,0,1.37872676583647e-05,0.672320054,0.954528864,0.245435877,0.231286617,0.180699019,0.069483451,0.824346653,0.283468689,0.012321211,0.172492314,0.333322101,0.402987594,0.368742798,0.297405001,0.370172359,0.438172656,0.568757234,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"252","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.625,67.875,"SSP5-8.5","SST",0.016989968,0,1.54212361890365e-05,0.660224868,0.954528864,0.245435877,0.231286617,0.181365807,0.069483451,0.824346653,0.277892598,0.030677053,0.169307564,0.327376099,0.403154291,0.368608938,0.300599939,0.36564985,0.437402633,0.565816231,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","High","High"
"253","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.375,67.875,"SSP5-8.5","SST",0.017809691,0,2.00371404483835e-05,0.653512571,0.954528864,0.245435877,0.231286617,0.186048471,0.069483451,0.824346653,0.226668979,0.022890089,0.167835575,0.32389337,0.404324957,0.367676022,0.285847293,0.369433547,0.435184884,0.574449594,"Low","Low","Low","High","Low","High","Critical","Critical","Low","Critical","Moderate","Low","Low","High","Moderate","High"
